Type	diana	mirmap	mirtarget	mirza_U	paccmit	targetscan_C	targetscan_NC
neg	0.475	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.567	-2.219	-32.278
neg	0.645	0.185194	25	-7.5936245	-0.5	-2.219	0
neg	0.175	-7.60839985	25	-7.5936245	0.64	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.952	-2.219	-32.278
neg	0.691	0.0288768	25	-7.5936245	-0.5	0.182	-32.278
neg	0.981	0.1480983	25	0.436102	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.751	-2.219	-32.278
neg	0.543	0.210817	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.572	-7.60839985	25	-7.5936245	0.96	-2.219	-32.278
neg	0.175	0.0606176	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0189149	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.606	0.163497	25	-7.5936245	-0.5	0.104	-32.278
neg	0.175	0.04131558	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.46	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0115314	25	-7.5936245	-0.5	-2.219	0.015
neg	0.583	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.543	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.602	0.005	-32.278
neg	0.175	0.1022202	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.481	0.1239323	25	0.228227	-0.5	-2.219	0.117
neg	0.518	0.1248764	25	0.491128	-0.5	-2.219	0.091
neg	0.651	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0138375	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.549	0.0141841	25	-7.5936245	-0.5	0.271	-32.278
neg	0.786	-7.60839985	77.3669	0.346364	0.984	0.002	-32.278
neg	0.456	-7.60839985	25	-7.5936245	0.726	-2.219	-32.278
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.336483	63.5058	-7.5936245	-0.5	-2.219	-32.278
neg	0.494	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.624	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.602	0.005	-32.278
neg	0.832	0.253055	25	0.406075	-0.5	0.073	-32.278
neg	0.175	0.0177203	25	-7.5936245	-0.5	-2.219	0.02
neg	0.175	0.0020366	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.729	-2.219	-32.278
neg	0.752	-7.60839985	25	-7.5936245	0.88	-2.219	-32.278
neg	0.686	0.310583	90.73148	0.565304	-0.5	-2.219	-32.278
neg	0.497	-7.60839985	25	-7.5936245	0.583	-2.219	-32.278
neg	0.175	0.0903988	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.494	0.05779029	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0124624	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.695	0.322242	25	0.471373	-0.5	-2.219	-32.278
neg	0.754	0.1206573	25	0.283926	-0.5	-2.219	-32.278
neg	0.496	-7.60839985	25	-7.5936245	0.833	-2.219	-32.278
neg	0.175	0.0868323	25	-7.5936245	0.892	-2.219	-32.278
neg	0.707	0.197429	25	0.371478	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.453	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0065961	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0632436	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0758578	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.9983	-2.219	-32.278
neg	0.175	0.0280034	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.257284	-0.5	-2.219	-32.278
neg	0.175	0.04338123	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.812	0.791772	53.879511306	0.404561	0.604	0.264	-32.278
neg	0.582	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1119395	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.569	0.0357466	25	0.130835	-0.5	-2.219	-32.278
neg	0.716	0.213858	25	0.330054	0.264	-2.219	0.061
neg	0.939	0.1195079	53.7385818045	-7.5936245	-0.5	0.23	0.002
neg	0.628	-7.60839985	25	0.270955	0.802	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.697	-2.219	-32.278
neg	0.669	0.303441	72.917249634	0.884312	0.641	-2.219	0.293
neg	0.548	0.187139	25	0.208562	0.993	-2.219	-32.278
neg	0.548	0.187139	25	0.208562	0.993	-2.219	-32.278
neg	0.501	0.1161424	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0185003	25	-7.5936245	0.334	-2.219	-32.278
neg	0.175	0.0192903	25	-7.5936245	0.626	-2.219	-32.278
neg	0.695	0.322242	25	0.471373	-0.5	-2.219	-32.278
neg	0.602	0.1264217	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.607	0.152257	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0043621	25	-7.5936245	0.629	-2.219	-32.278
neg	0.481	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.637	0.1421854	25	-7.5936245	0.181	0.124	-32.278
neg	0.175	0.0185003	25	-7.5936245	0.334	-2.219	-32.278
neg	0.175	0.1095049	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.459	0.035899	25	0.253105	0.843	-2.219	-32.278
neg	0.493	0.067151	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1014848	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.982	-2.219	-32.278
neg	0.531	0.172886	75.3875	-7.5936245	-0.5	0.252	-32.278
neg	0.465	-7.60839985	25	-7.5936245	0.767	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.751	-2.219	-32.278
neg	0.489	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.382804	0.787	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.468	-2.219	-32.278
neg	0.175	0.15408	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.586	0.16272	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.743	0.1070463	25	-7.5936245	0.809	-2.219	-32.278
neg	0.175	0.1037447	25	0.303444	-0.5	-2.219	-32.278
neg	0.695	0.322242	25	0.471373	-0.5	-2.219	-32.278
neg	0.175	0.0170111	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.512	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1490253	25	0.155279	-0.5	-2.219	-32.278
neg	0.466	0.04123366	25	0.121987	0.853	-2.219	-32.278
neg	0.175	0.1126862	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.461	-7.60839985	25	-7.5936245	0.383	-2.219	0.004
neg	0.643	-7.60839985	25	0.320723	-0.5	-2.219	0.163
neg	0.456	-7.60839985	25	-7.5936245	0.726	-2.219	-32.278
neg	0.175	0.1350694	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.526	0.1378453	25	0.213733	0.893	-2.219	-32.278
neg	0.467	0.191315	25	-7.5936245	0.951	-2.219	-32.278
neg	0.489	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.693	0.1047521	25	-7.5936245	0.95	0.015	-32.278
neg	0.941	-7.60839985	25	-7.5936245	0.9948	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.64	-2.219	-32.278
neg	0.473	-7.60839985	25	-7.5936245	0.898	-2.219	0.001
neg	0.175	-7.60839985	25	0.235141	-0.5	-2.219	0.003
neg	0.175	0.1048578	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.495	0.0306288	25	0.135629	0.846	-2.219	-32.278
neg	0.175	0.067449	25	0.329298	-0.5	-2.219	-32.278
neg	0.716	0.0911426	25	-7.5936245	-0.5	-2.219	0.022
neg	0.175	0.0859534	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.466	0.0371194	25	-7.5936245	0.775	-2.219	-32.278
neg	0.505	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.637	0.000577000000000001	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.67	0.1079823	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.454	0.05463012	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0601876	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.616	0.104371	25	0.524749	-0.5	-2.219	0.129
neg	0.508	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.471	-7.60839985	25	-7.5936245	0.918	-2.219	-32.278
neg	0.547	0.1058747	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.512	-7.60839985	25	-7.5936245	0.847	-2.219	-32.278
neg	0.175	0.04446754	25	-7.5936245	-0.5	-2.219	0.081
neg	0.518	0.0690315	25	0.169845	-0.5	0.168	0.081
neg	0.175	0.0694067	25	-7.5936245	-0.5	-2.219	0.004
neg	0.175	0.0615585	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.889	0.1017392	25	0.309649	-0.5	0.194	-32.278
neg	0.528	0.0759132	25	-7.5936245	-0.5	-2.219	0.012
neg	0.496	-7.60839985	25	-7.5936245	0.833	-2.219	-32.278
neg	0.459	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0346069	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.46	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1163525	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.084989	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.566	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0692672	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.100357	25	-7.5936245	-0.5	-2.219	0.008
neg	0.175	-7.60839985	25	0.217552	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.453	0.161725	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1095049	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.566	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.375372	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1095049	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.901	-2.219	-32.278
neg	0.668	-7.60839985	25	-7.5936245	-0.5	-2.219	0.007
neg	0.637	0.000577000000000001	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.665	0.286567	52.4281	-7.5936245	-0.5	-2.219	0.244
neg	0.543	-7.60839985	25	-7.5936245	0.828	-2.219	0
neg	0.175	0.1353388	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.458	0.199835	25	0.133855	-0.5	-2.219	-32.278
neg	0.175	0.04596562	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.676	-2.219	-32.278
neg	0.175	0.04338123	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.453	-7.60839985	25	-7.5936245	0.87	-2.219	-32.278
neg	0.587	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.497	-7.60839985	25	-7.5936245	0.633	-2.219	-32.278
neg	0.478	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0125382	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.565	-7.60839985	25	-7.5936245	0.877	-2.219	-32.278
neg	0.536	0.0968402	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.001
neg	0.665	0.188291	25	-7.5936245	-0.5	-2.219	0.302
neg	0.175	0.0280733	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.288449	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.468	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.459	0.035899	25	0.253105	0.843	-2.219	-32.278
neg	0.494	0.05779029	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.207568	25	0.194563	-0.5	-2.219	0.002
neg	0.768	0.0208186	25	0.420627	-0.5	-2.219	0.021
neg	0.803	-7.60839985	25	-7.5936245	0.779	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.342	-2.219	0.001
neg	0.175	-7.60839985	25	-7.5936245	0.517	-2.219	-32.278
neg	0.778	0.204122	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.5	0.1356011	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.351	-2.219	-32.278
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.876	-2.219	-32.278
neg	0.175	0.1069257	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.537	0.0959656	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.714	-2.219	-32.278
neg	0.175	0.018711	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.517	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.504	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.501	-2.219	-32.278
neg	0.713	0.301107	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
neg	0.175	0.1337698	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.248031	25	-7.5936245	-0.5	0.236	-32.278
neg	0.175	0.0192903	25	-7.5936245	0.626	-2.219	-32.278
neg	0.996	0.790258	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	0.375372	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1261485	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.29
neg	0.496	0.0958617	25	-7.5936245	0.665	-2.219	0.062
neg	0.175	0.0606176	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.487	0.1036525	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.196535	0.938	-2.219	-32.278
neg	0.519	0.15636	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1038951	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.008427	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.186922	-0.5	-2.219	-32.278
neg	0.515	0.05327007	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.669	0.303441	72.917249634	0.884312	0.641	-2.219	0.293
neg	0.591	-7.60839985	25	0.558977	-0.5	-2.219	0.006
neg	0.175	-7.60839985	25	-7.5936245	0.187	-2.219	-32.278
neg	0.175	0.05405734	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.608	0.180705	25	0.247927	-0.5	-2.219	0.133
neg	0.489	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.693	0.1047521	25	-7.5936245	0.95	0.015	-32.278
neg	0.498	-7.60839985	25	-7.5936245	0.986	-2.219	-32.278
neg	0.175	0.0342852	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.288449	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.63	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.575	0.1285666	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0876325	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0075454	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.872	0.22601	25	0.280665	-0.5	-2.219	-32.278
neg	0.482	-7.60839985	25	-7.5936245	0.619	-2.219	-32.278
neg	0.498	-7.60839985	25	-7.5936245	0.986	-2.219	-32.278
neg	0.643	-7.60839985	25	0.320723	-0.5	-2.219	0.163
neg	0.175	0.6006	25	-7.5936245	-0.5	-2.219	0.936
neg	0.971	0.338427	25	0.332576	0.477	-2.219	-32.278
neg	0.634	0.1384338	25	0.290046	-0.5	-2.219	0.06
neg	0.477	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.639	0.156703	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.53	0.1292636	25	0.386747	-0.5	-2.219	-32.278
neg	0.668	-7.60839985	25	-7.5936245	-0.5	-2.219	0.007
neg	0.492	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.57	-7.60839985	25	-7.5936245	0.905	-2.219	0
neg	0.931	0.0608477	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.002
neg	0.536	0.0968402	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.457	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.668	-7.60839985	25	-7.5936245	-0.5	-2.219	0.007
neg	0.469	0.1027232	25	-7.5936245	-0.5	-2.219	0.01
neg	0.704	0.241767	25	0.172317	-0.5	-2.219	0
neg	0.175	0.05383237	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.564	0.0670751	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.675	0.087143	25	-7.5936245	-0.5	0.25	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.891	-2.219	-32.278
neg	0.53	0.1292636	25	0.386747	-0.5	-2.219	-32.278
neg	0.524	0.0631623	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0282849	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.316593	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.518	0.1248764	25	0.491128	-0.5	-2.219	0.091
neg	0.548	0.187139	25	0.208562	0.993	-2.219	-32.278
neg	0.996	-7.60839985	94.6983	0.393058	-0.5	0.218	-32.278
neg	0.668	-7.60839985	25	-7.5936245	-0.5	-2.219	0.007
neg	0.175	0.0280034	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.485	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0066927	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.605	-2.219	-32.278
neg	0.608	0.180705	25	0.247927	-0.5	-2.219	0.133
neg	0.175	0.0682103	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0358794	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.479	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.607	0.0893468	25	0.361559	-0.5	-2.219	-32.278
neg	0.522	-7.60839985	25	-7.5936245	0.957	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.774	-2.219	-32.278
neg	0.471	0.0323213	25	-7.5936245	-0.5	-2.219	0.016
neg	0.637	0.1421854	25	-7.5936245	0.181	0.124	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.342	-2.219	0.001
neg	0.646	0.1318603	25	-7.5936245	-0.5	-2.219	0.039
neg	0.543	-7.60839985	25	-7.5936245	0.828	-2.219	0
neg	0.769	0.1279586	25	-7.5936245	0.922	0.28	-32.278
neg	0.608	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.471	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.152674	25	-7.5936245	-0.5	-2.219	0.062
neg	0.673	0.1162849	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.531	0.172886	75.3875	-7.5936245	-0.5	0.252	-32.278
neg	0.63	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.581	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.575	0.1285666	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.475	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	0.235515	-0.5	0.011	0.001
neg	0.669	0.303441	72.917249634	0.884312	0.641	-2.219	0.293
neg	0.48	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1078171	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.021
neg	0.175	0.0758578	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.578	0.151615	25	0.331497	0.475	-2.219	0.109
neg	0.487	0.1388771	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.67	0.1079823	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.714	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.106
neg	0.175	-7.60839985	25	-7.5936245	0.88	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.607	0.152257	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0062422	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.817	0.0162836	25	0.407203	-0.5	-2.219	0.001
neg	0.465	0.05818599	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0189149	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.792	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.517	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.507	-2.219	-32.278
neg	0.493	0.067151	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.465	-7.60839985	25	-7.5936245	0.767	-2.219	-32.278
neg	0.507	0.246546	57.6484	0.260981	-0.5	-2.219	0.176
neg	0.5	0.1356011	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.534	-2.219	-32.278
neg	0.175	0.1119395	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.477	0.0158572	25	-7.5936245	0.494	-2.219	0.078
neg	0.542	0.04269404	25	-7.5936245	-0.5	-2.219	0.108
neg	0.175	-7.60839985	25	-7.5936245	0.819	-2.219	-32.278
neg	0.594	0.1350681	25	0.277327	-0.5	-2.219	0.259
neg	0.175	-7.60839985	25	-7.5936245	0.694	-2.219	0.046
neg	0.794	0.0980263	25	0.230894	0.632	0.085	0
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.01
neg	0.175	-7.60839985	25	-7.5936245	0.596	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.64	-2.219	-32.278
neg	0.175	0.0694067	25	-7.5936245	-0.5	-2.219	0.004
neg	0.484	0.266415	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.636	0.276829	25	0.265925	-0.5	-2.219	0.096
neg	0.175	-7.60839985	25	0.285799	0.827	-2.219	0.002
neg	0.175	0.0702531	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0282849	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.738	0.202238	25	0.515656	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.851	-2.219	-32.278
neg	0.639	-7.60839985	25	-7.5936245	0.492	-2.219	-32.278
neg	0.175	0.1022202	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.46	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.505	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.865	-2.219	-32.278
neg	0.665	0.286567	52.4281	-7.5936245	-0.5	-2.219	0.244
neg	0.552	0.0643948	25	-7.5936245	-0.5	-2.219	0
neg	0.675	0.087143	25	-7.5936245	-0.5	0.25	-32.278
neg	0.175	0.0589911	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1337698	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.597	0.400448	25	0.188492	-0.5	-2.219	0.297
neg	0.175	-7.60839985	25	-7.5936245	0.509	-2.219	-32.278
neg	0.687	0.329651	25	-7.5936245	-0.5	0.039	-32.278
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0
neg	0.175	-7.60839985	25	-7.5936245	0.876	-2.219	-32.278
neg	0.471	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0346069	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.54	0.0128119	25	0.207431	-0.5	-2.219	0.076
neg	0.175	0.0367798	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.762	0.269077	55.4934	0.166454	-0.5	-2.219	0.142
neg	0.175	-7.60839985	25	-7.5936245	0.603	-2.219	0.001
neg	0.978	0.243356	25	0.315244	-0.5	-2.219	0.406
neg	0.575	0.1285666	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.1257249	25	0.222766	-0.5	-2.219	0.124
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.646	0.223219	25	0.152538	-0.5	-2.219	0.111
neg	0.512	0.1189857	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.459	0.035899	25	0.253105	0.843	-2.219	-32.278
neg	0.175	0.1048578	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.693	0.1047521	25	-7.5936245	0.95	0.015	-32.278
neg	0.175	0.0797551	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0622413	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.336483	63.5058	-7.5936245	-0.5	-2.219	-32.278
neg	0.544	0.151916	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.705	-7.60839985	25	0.292012	-0.5	-2.219	0.047
neg	0.462	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0734943	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.454	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	-7.60839985	25	-7.5936245	0.943	-2.219	-32.278
neg	0.175	0.0367798	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0273374	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.549	0.0141841	25	-7.5936245	-0.5	0.271	-32.278
neg	0.458	0.199835	25	0.133855	-0.5	-2.219	-32.278
neg	0.581	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.584	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.568	0.1014742	25	0.139288	-0.5	-2.219	0.14
neg	0.175	-7.60839985	25	-7.5936245	-0.5	-2.219	0.01
neg	0.175	-7.60839985	25	-7.5936245	0.9983	-2.219	-32.278
neg	0.494	0.05779029	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0104789	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.487	0.1036525	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.536	0.0968402	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.359579	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.453	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.48	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.475	-7.60839985	25	-7.5936245	-0.5	-2.219	-32.278
neg	0.175	0.0108534	25	-7.5936245	-0.5	-2.219	-32.278
